多哥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,9,8,15,15,15,17,19,22,23,23,22,23,23,24,20,21,20,21,27,39,44,46,48,48,48,45,45,43,43,30,30,30,30,30,26,26,25,25,31,30,31,38,42,48,48,48,49,51,53,41,41,50,74,74,81,99,119,138,188,188,191,219,219,219,235,244,254,262,266,271,275,302,308,308,322,323,325,332,345,365,367,375,377,377,402,402,404,405,410,411,411,417,424,435,441,449,449,456,456,467,470,494,494,521,522,540,546,550,554,558,558,567,573,582,588,588,598,598,609,618,627,644,652,652,661,668,683,705,715,729,743,749,749,771,783,802,802,802,835,850,862,873,883,883,917,930,930,935,959,959,959,1013,1013,1020,1039,1056,1078,1078,1143,1161,1175,1175,1192,1207,1256,1262,1262,1266,1281,1305,1305,1305,1319,1349,1353,1385,1393,1404,1411,1428,1431,1448,1461,1470,1492,1492,1518,1521,1535,1553,1556,1571,1583,1590,1595,1604,1629,1654,1663,1685,1699,1709,1725,1742,1751,1751,1779,1784,1793,1815,0,1838,1869,1891,1899,1946,1946,1962,1980,2003,2028,2044,2068,2068,2077,2150,2150,2150,2193,626,643,633,677,683,683,730,730,765,765,809,711,705,705,705,775,804,823,823,823,823,823,880,908,923,923,977,977,977,997,997,406,407,387,387,377,369,376,402,402,410,410,411,411,408,397,397,397,478,478,478,295,295,266,266,126,126,147,159,159,151,158,158,158,186,186,213,213,213,300,300,345,316,380,416,436,454,465,470,470,520,544,544,586,590,601,702,702,724,724,740,731,731,735,793,821,822,822,855,866,866,0
圭亚那,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,7,10,17,15,19,19,25,26,28,31,34,31,31,31,33,34,43,49,49,49,49,51,51,54,56,56,56,57,52,55,55,58,58,58,58,56,56,56,56,56,56,67,76,76,76,77,79,79,80,80,87,88,88,90,90,90,98,101,101,101,112,112,113,114,114,114,114,114,114,115,115,115,117,117,119,120,120,120,120,132,144,144,144,144,145,166,167,170,176,191,191,191,196,206,209,209,215,231,236,235,241,242,243,247,247,253,256,263,267,269,274,281,290,291,293,304,305,305,313,323,342,349,354,354,366,383,426,426,448,460,489,489,505,519,519,553,574,582,600,625,659,659,684,720,790,867,867,897,971,1002,1035,1081,1118,1122,1170,1240,1305,1314,1330,1345,1386,1395,1486,1538,1628,1674,1684,1731,1770,1801,1873,1897,1938,2013,2077,2178,2308,2342,2439,2481,2609,2624,2669,2682,2741,2787,2820,2856,2893,2979,3071,3069,3170,3204,3231,3276,3339,3390,0,3456,3486,3538,3598,3655,3653,3707,3733,3816,3850,3886,3915,3915,3948,3992,4011,4011,4055,797,797,800,854,857,839,840,840,820,818,908,898,931,931,968,778,778,792,853,932,971,974,838,838,838,889,872,872,872,836,768,768,768,768,768,764,676,690,732,741,681,692,710,673,673,673,673,641,647,643,670,648,626,572,475,449,402,360,346,346,348,348,295,295,293,293,293,293,293,354,354,457,470,535,578,507,573,588,588,588,620,645,691,756,714,714,714,761,812,812,874,842,820,775,775,807,807,807,865,834,786,0
几内亚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,4,4,12,12,12,15,21,21,29,51,71,106,116,123,139,159,183,197,233,233,302,332,362,362,415,450,487,495,555,591,686,757,781,781,910,910,1031,1159,1159,1174,1174,1251,1251,1248,1287,1287,1333,1421,1421,1471,1471,1564,1564,1621,1747,1517,1320,1320,1473,1473,1520,1581,1680,1555,1555,1642,1634,1634,1636,1636,1596,1578,1578,1370,1370,1427,1275,1275,1259,1259,1296,1246,1275,1287,1286,1286,1348,1348,1410,1466,1504,1504,1608,1678,1076,1076,1029,1029,1038,1076,1089,1122,1193,1042,1042,1042,1068,1129,1200,1200,1275,1372,1400,1430,1506,1588,1195,1195,1248,840,840,935,762,762,822,902,947,947,758,804,804,804,860,914,983,858,858,997,997,1052,948,1006,1006,1088,1150,1233,1371,1509,1603,1679,1763,1819,1854,1093,1093,1143,1182,1227,1264,1264,925,963,1033,1033,1131,1201,1274,1350,1367,1398,1435,1496,1529,1570,1595,1611,1661,1704,1704,1781,1836,1874,1892,1935,1982,2026,2026,2095,2127,2145,2181,2199,2247,2282,2282,2301,2346,2408,2408,2446,2499,2540,2566,2605,2677,0,2798,2905,3021,3061,3081,3081,3177,3177,3177,3211,3211,3361,3361,3562,3613,3613,3613,3735,1540,1540,1658,1690,1690,1547,1523,1523,1556,1581,1613,1564,1470,1495,1508,1538,949,949,949,902,913,913,935,935,935,1020,981,981,981,998,998,1022,1046,1046,1046,1112,1124,698,698,741,771,793,793,804,829,632,632,632,679,497,497,503,511,511,511,527,555,569,569,588,588,602,664,664,664,698,725,725,725,784,784,847,869,905,931,945,978,994,1045,1052,1087,1116,1142,544,544,600,603,641,370,370,394,451,465,473,486,546,546,546,604,660,681,0
厄立特里亚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,6,6,6,12,12,15,18,22,22,29,29,31,31,33,33,34,34,34,34,35,35,35,35,36,36,36,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,26,57,70,70,92,103,103,103,104,104,104,105,105,128,152,152,152,164,164,176,176,176,176,176,176,176,193,193,193,193,193,193,193,212,212,212,212,212,212,212,222,222,224,224,226,226,226,240,240,240,240,243,243,243,243,246,246,246,246,246,246,246,246,246,246,246,265,265,267,267,267,267,267,276,276,276,276,279,279,280,280,280,291,291,291,291,291,302,302,322,322,322,322,322,325,325,325,325,325,325,325,325,325,330,330,336,336,336,336,336,336,342,359,359,359,359,359,366,366,375,375,375,375,0,383,383,386,386,386,413,413,413,413,422,422,422,422,422,422,422,424,424,54,54,54,58,58,65,53,53,53,53,55,55,55,55,80,80,80,89,89,113,113,113,120,120,120,128,128,139,139,139,139,139,156,156,156,194,211,211,211,218,218,218,273,273,273,273,273,273,316,316,316,277,277,355,355,392,438,438,438,651,641,641,641,641,641,766,766,766,766,874,874,747,787,787,996,996,1068,1068,1068,1068,1101,1104,1131,1131,1131,565,585,700,700,750,750,750,750,882,924,600,600,600,600,600,675,0
关岛,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,12,14,14,26,28,31,36,44,50,55,55,57,67,74,79,81,89,108,109,117,121,124,126,128,128,129,130,130,130,130,131,131,131,131,131,131,131,132,132,133,135,136,137,137,139,141,141,141,142,142,142,142,142,142,143,143,144,144,144,144,144,144,155,155,155,156,156,156,158,159,160,160,161,161,162,164,165,166,166,166,166,166,167,169,169,171,172,172,173,173,175,180,187,209,209,211,212,218,232,235,235,235,242,246,267,267,273,275,275,288,290,294,297,297,299,299,299,300,301,301,301,302,306,306,314,319,324,324,324,324,336,338,341,343,346,346,346,362,362,376,384,398,399,399,405,405,436,464,489,503,503,545,564,586,690,752,805,805,892,969,1103,1214,1269,1329,1329,1377,1426,1473,1547,1605,1655,1655,1654,1694,1737,1823,1840,1866,1865,1901,1937,1983,2014,2041,2083,2083,2112,2153,2197,2224,2245,2311,2312,2344,2396,2439,2501,2567,2648,2648,2698,2763,2811,2876,2931,2997,3018,3110,3205,0,3364,3475,3540,3598,3819,3819,3899,3968,4072,4084,4261,4343,4343,4471,4549,4549,4553,4611,1945,2002,2081,2178,2244,2279,1729,1729,1807,1908,1995,1889,1930,1974,2022,2079,2183,2252,2252,1942,1942,1942,1945,1996,2041,2082,1149,1149,1149,931,931,931,931,931,931,930,930,931,943,954,981,990,1005,1114,1114,1114,1114,1114,1114,1114,1114,429,429,429,429,429,429,429,429,429,429,428,427,427,427,427,427,426,426,426,426,426,426,426,432,444,450,452,452,474,479,486,505,505,505,511,523,525,529,536,543,544,565,567,575,579,579,579,605,620,629,0
尼日尔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,7,7,7,9,9,9,17,17,31,69,115,136,161,217,217,303,359,386,430,442,449,466,473,489,499,507,507,511,510,447,391,368,368,368,317,275,246,235,217,194,194,207,211,218,153,153,165,184,149,159,159,163,178,186,152,152,125,125,128,130,143,148,150,155,155,157,157,157,158,160,160,161,162,164,167,171,174,174,175,175,175,179,179,180,180,180,219,219,225,234,235,245,250,255,258,258,258,273,274,274,274,279,280,280,291,291,292,295,295,297,297,297,297,297,297,299,299,301,301,302,305,319,321,321,321,329,329,329,331,331,333,333,335,344,349,349,350,350,354,355,355,355,358,358,362,362,364,364,364,364,366,369,369,369,369,370,370,370,370,372,372,373,373,373,374,374,374,374,375,375,375,375,375,375,375,375,377,377,377,379,379,380,386,386,390,390,391,391,393,393,393,394,394,394,397,397,397,397,397,397,397,397,398,398,398,0,402,406,406,407,408,409,411,412,412,412,412,415,415,416,417,417,417,418,12,12,12,12,12,32,33,33,43,43,50,69,87,93,98,109,113,117,117,123,123,123,153,145,183,207,209,209,209,271,271,359,337,337,337,475,475,542,758,758,758,758,758,946,946,946,946,946,985,985,985,1209,1264,1327,1327,1327,1327,1339,1339,1396,1396,1396,1396,1369,1369,1369,1334,1334,1311,1311,1311,1440,1327,1355,1414,1043,972,972,814,814,837,763,755,767,767,820,820,877,634,634,661,662,621,532,548,557,557,557,593,601,622,0
澳大利亚,0,0,0,0,0,0,3,3,4,5,7,7,9,12,12,12,12,13,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,17,21,22,22,22,23,23,23,24,25,26,32,42,55,55,60,71,74,89,109,119,137,194,222,266,343,382,723,843,1017,1064,1675,2101,2282,2946,2853,3502,3958,4110,4568,4836,5080,5307,5399,5534,5631,5680,5883,5981,5981,6117,6135,6179,6220,6236,6286,6286,6398,6398,2290,2282,2282,1496,1496,1521,1089,1098,1047,1050,1056,1074,1074,917,917,964,794,764,738,697,697,681,638,606,590,590,576,580,572,558,535,509,515,510,501,484,478,470,467,488,476,486,482,494,486,474,466,466,460,457,457,445,422,405,405,380,382,389,389,412,427,427,463,469,475,494,512,549,558,558,589,655,753,753,1088,1088,1092,1060,1060,1360,1293,1466,1766,1961,1961,2308,2308,2549,3002,3206,3408,3554,3761,4227,4227,4632,4915,5264,5707,6233,6865,6865,7573,8168,8541,9174,9956,10656,8495,8495,8894,9308,9677,10270,10270,10663,10885,11256,9263,9509,8605,9010,8532,8532,8694,8876,9158,9158,9287,4389,4237,4237,4319,4431,4466,3664,3762,3873,3134,3134,3201,3235,3279,3359,3400,3443,3479,3516,3551,3597,3630,3656,2174,2191,1992,2004,2031,2057,2065,2074,2089,2111,2112,2124,2135,2151,2166,2171,2185,2198,2222,2228,2252,2275,2290,2309,2331,2361,0,2401,2410,2422,2430,2467,2468,2504,2522,2522,2537,2566,2579,2590,2603,2616,2626,2626,2631,1345,1347,1321,1310,1305,1305,1307,1307,1317,1328,1328,1328,1326,1345,1345,1364,1372,1376,1394,1379,1399,1399,1418,1431,1438,1438,1401,1408,1408,1402,1413,1423,1419,1419,1419,1428,1456,1463,1475,1488,1494,1494,1494,1502,1535,1557,1591,1634,1634,1682,1682,1701,1701,1759,1759,1674,1674,1698,1742,1742,1742,1788,1823,1823,1823,1880,1897,303,303,314,314,346,366,382,401,401,421,463,463,463,472,487,498,498,509,509,512,526,526,532,538,543,550,556,561,570,570,570,592,603,603,0
蒙古,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,4,4,6,10,10,10,10,10,11,11,12,12,12,12,12,14,14,14,14,13,13,14,14,14,14,14,14,25,25,25,26,26,27,27,28,29,30,30,30,29,28,28,28,28,28,28,29,29,30,31,31,31,32,32,32,32,32,32,88,125,126,116,116,116,116,117,117,117,117,117,124,137,155,155,155,155,161,161,161,162,167,169,169,170,170,170,170,173,173,173,173,173,173,177,180,180,182,189,191,191,192,195,195,195,196,196,196,196,196,196,196,196,201,203,203,203,203,206,206,219,237,237,238,263,263,263,263,263,263,264,264,264,264,265,267,267,267,267,269,269,269,269,269,269,269,269,269,269,269,273,273,274,274,274,274,274,274,274,274,274,274,274,276,277,277,277,277,277,280,282,282,286,286,286,286,286,286,286,287,287,287,287,287,287,287,287,287,288,288,289,289,289,289,289,289,289,289,289,289,289,289,289,290,291,291,291,291,291,292,294,296,0,296,296,296,300,300,302,304,304,304,313,314,316,316,316,316,316,322,322,37,38,40,41,44,45,56,56,62,70,94,100,104,103,103,144,144,189,220,250,300,300,330,330,357,370,413,413,413,439,443,454,461,461,461,491,503,509,509,521,521,522,528,528,534,534,468,468,484,465,465,522,485,485,485,498,537,553,371,371,384,389,411,411,411,477,518,531,531,532,532,545,569,569,581,581,602,558,534,534,537,494,494,512,443,443,446,446,405,405,437,444,444,462,490,497,497,497,573,573,589,0
马达加斯加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,12,19,19,23,26,28,43,46,57,57,59,70,70,70,80,81,82,82,91,91,86,86,85,81,78,84,85,85,86,86,86,86,86,61,62,57,57,57,57,38,38,52,54,61,57,92,92,92,92,81,87,87,107,126,169,189,202,202,238,272,272,315,355,394,437,437,500,529,587,587,600,655,707,750,767,806,810,831,855,856,856,897,880,880,900,918,918,1004,932,872,927,933,977,992,990,990,1082,1118,1152,1200,1275,1339,1429,1621,1801,2082,2252,1779,1799,1926,2257,2454,2549,2658,2811,2951,3305,3455,3492,3303,3197,3431,3151,3143,3010,3193,3339,3398,3101,3182,2955,3057,2970,2970,2486,2297,2244,2161,2177,2122,2040,1889,1712,1580,1580,1699,1233,1233,1291,1412,1477,1553,1616,1675,1725,1800,1873,1949,1984,2085,2177,2228,2247,2338,2403,2485,2565,2646,2695,2726,2805,2890,2890,3036,3103,3122,3132,3165,3232,3285,3330,3377,3406,3424,3486,3517,3540,3569,3604,3632,3695,3724,3754,3798,3837,3873,3902,3913,3913,3974,3995,4015,4041,4057,4065,4093,0,4093,4152,4152,4152,4152,4152,4152,4152,4152,4300,4300,4300,4300,4300,4300,4300,4443,4443,566,566,566,458,458,458,468,468,468,468,468,468,468,468,544,468,468,468,468,468,468,468,498,498,498,498,498,498,498,433,601,601,601,601,601,601,601,723,723,723,722,722,722,722,387,387,387,387,387,231,231,231,231,231,231,231,225,225,225,225,225,225,277,207,207,207,207,207,207,207,207,436,436,287,287,287,287,419,419,419,419,419,419,419,419,534,534,534,534,534,534,569,569,569,569,569,569,569,290,585,585,0
越南,0,0,0,0,0,2,2,2,2,2,2,2,5,6,7,8,9,10,10,12,13,14,14,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,21,30,31,35,39,39,48,37,41,45,45,59,70,77,96,106,117,124,136,143,153,163,151,155,160,152,164,164,150,150,154,125,129,113,114,116,120,97,98,98,99,99,99,99,99,99,99,101,101,101,101,101,101,101,101,101,101,102,102,102,119,119,119,119,119,119,119,119,143,149,149,151,155,155,155,155,155,58,58,59,60,60,60,60,61,61,61,61,61,61,62,62,64,65,65,65,65,65,67,67,67,67,68,75,82,82,82,82,85,85,85,86,88,88,88,88,88,88,88,88,88,102,102,102,102,103,103,105,105,106,114,114,115,115,116,117,134,141,145,148,151,153,164,179,192,241,289,320,348,379,397,442,473,512,535,561,565,565,598,623,641,661,673,691,696,701,714,716,721,722,728,735,738,739,741,741,741,743,743,745,744,747,747,747,747,752,757,757,758,758,761,761,761,761,764,766,766,766,766,766,767,767,767,767,772,775,792,793,793,794,794,794,795,796,797,798,803,805,807,808,811,0,822,822,824,832,839,839,846,846,846,858,867,870,870,871,875,875,878,878,98,99,103,107,108,108,93,94,104,130,131,134,143,159,124,141,141,145,128,129,126,126,128,133,133,130,127,127,127,121,122,117,106,110,110,108,118,121,125,118,122,121,121,118,118,109,109,107,109,110,104,105,116,101,102,103,98,100,98,105,114,110,120,123,130,117,121,120,117,118,119,124,117,127,121,122,122,102,103,103,100,102,102,102,89,86,88,186,256,276,325,356,387,396,458,476,478,498,546,560,576,0
科摩罗,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,7,7,7,10,10,10,10,10,10,10,10,10,10,33,33,33,33,33,42,42,42,41,41,41,41,60,60,60,60,60,60,95,95,95,95,160,160,161,174,174,174,174,194,205,205,242,242,242,258,258,265,265,265,286,286,296,296,296,302,302,304,304,306,306,306,307,307,310,310,314,314,321,321,321,327,327,330,330,333,333,333,347,347,347,347,375,375,375,379,379,381,381,389,389,392,392,392,392,392,396,396,398,398,398,398,399,399,399,410,410,410,410,410,410,415,416,416,416,416,420,441,441,441,441,441,449,449,449,449,449,449,450,450,460,463,463,463,463,463,463,463,463,467,467,467,467,471,472,472,472,477,480,480,480,480,480,484,484,488,488,489,0,489,489,489,495,495,497,497,497,497,510,510,510,518,523,530,530,530,538,30,30,30,33,33,33,24,24,24,30,35,35,35,35,40,26,26,27,27,27,17,17,17,17,28,28,18,18,18,18,16,16,18,18,18,18,19,19,19,19,27,27,27,32,32,36,26,26,42,42,42,71,71,71,71,93,93,109,109,108,108,108,119,119,119,119,232,232,232,272,272,299,309,355,355,467,467,478,669,669,735,757,875,875,875,850,924,987,920,920,950,955,879,728,728,810,650,650,629,543,543,0
乍得,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,5,5,5,5,5,7,7,7,7,7,9,9,10,10,11,11,11,18,23,23,27,27,33,33,33,33,34,34,34,40,46,46,46,50,50,70,68,107,107,107,153,153,226,232,291,291,291,317,330,353,380,424,450,465,489,508,530,552,588,615,626,638,651,661,694,694,713,724,737,754,762,768,767,768,769,773,774,776,776,776,777,777,777,780,780,784,784,784,784,786,786,789,791,791,792,792,792,792,794,797,797,798,798,799,799,799,800,800,805,805,809,810,811,812,814,814,814,814,814,840,840,840,840,847,847,851,860,861,861,861,861,863,864,866,866,866,868,869,869,873,873,875,876,880,883,894,895,896,905,906,910,911,918,921,927,931,931,935,936,940,940,941,946,957,960,961,966,969,972,1002,1003,1004,1004,1006,1009,1034,1066,1068,1070,1072,1074,1082,1089,1092,1094,1094,1100,1108,1115,1118,1126,1126,1131,1137,1150,1162,1173,1184,1199,1212,1216,1229,0,1258,1268,1272,1286,1306,1306,1308,1314,1314,1338,1341,1364,1364,1371,1385,1385,1385,1400,77,91,94,106,115,120,58,58,68,72,84,95,97,102,108,113,121,125,125,138,138,138,55,55,61,67,69,69,69,94,105,110,113,113,113,130,133,133,133,144,144,144,175,176,189,189,189,133,133,133,133,198,198,218,218,245,245,273,273,335,305,305,361,361,361,480,519,519,519,699,699,488,567,567,630,637,637,677,693,693,728,781,819,852,852,896,939,982,829,829,855,884,890,909,924,516,516,516,470,470,501,0
安道尔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,13,15,74,74,87,112,131,162,186,216,259,300,322,352,354,365,399,407,428,457,474,484,489,500,504,500,481,478,468,471,472,470,464,442,433,398,377,354,347,340,326,318,323,327,243,243,237,237,237,236,235,234,234,235,234,236,236,239,240,240,240,238,238,238,238,239,239,239,240,240,240,240,240,241,241,241,241,242,321,328,329,329,329,329,329,329,329,329,330,330,330,330,330,330,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,334,337,338,353,356,356,356,360,360,365,365,373,373,380,383,383,394,398,387,392,398,399,401,401,407,418,418,418,425,425,439,443,451,451,459,467,474,486,498,509,509,509,522,522,560,573,586,586,586,638,646,661,670,677,677,677,723,723,763,763,806,806,806,900,900,945,945,1026,1026,1026,1143,1143,1215,1215,1298,1298,1298,1428,1428,1512,1512,1572,1572,1572,1832,1832,2030,2030,2158,2158,2158,2457,2457,0,2652,2839,2839,2839,3085,3085,3273,3273,3497,3497,3781,3866,3866,4022,4118,4118,4209,4278,1208,1208,1343,1433,1433,1201,1030,1030,997,1087,1136,975,975,1121,1008,887,863,827,827,822,823,823,772,810,809,824,782,782,782,782,778,761,748,756,756,713,682,632,607,560,581,630,597,579,548,492,520,517,499,493,478,481,445,470,471,450,474,475,515,533,570,619,591,617,639,649,649,649,649,886,886,981,1043,1116,1165,831,831,831,876,817,817,786,815,815,775,775,817,894,751,751,798,665,663,663,715,782,609,612,559,559,514,0
佛得角,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,1,1,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,6,8,8,9,54,54,54,54,65,65,71,71,71,86,88,104,104,111,111,119,119,149,162,147,147,152,184,184,190,200,214,224,243,269,280,281,281,281,288,302,309,315,324,333,343,342,342,342,357,373,387,410,417,428,453,487,493,296,296,314,345,385,425,454,478,487,487,519,550,574,589,616,670,709,725,729,751,813,877,887,946,986,1020,1101,1138,1168,1180,1215,1258,1268,1306,1338,1413,1437,1495,1552,1609,1653,1727,1756,1784,1820,1867,1903,1932,1970,2019,2040,2040,2084,2129,2162,2190,2257,2292,2339,2396,2441,2485,2537,2560,2585,2585,2701,2774,2837,2863,2878,2901,2951,3019,3065,3109,3152,3206,3229,3265,3326,3395,3441,3473,3546,3578,3664,3741,3818,3893,3967,4022,4050,4092,4164,4248,4341,4401,4503,4528,4592,4665,4748,4825,4870,4940,4963,5019,5092,5158,5307,5379,683,727,810,933,1034,1112,1203,1264,1334,1418,1522,1615,1705,1808,1966,2049,2146,0,2334,2413,2522,2635,2783,2783,3000,3000,3073,3197,3298,3302,3423,3477,3568,3568,3667,3722,694,694,803,897,969,760,804,854,681,741,875,563,530,571,589,709,748,494,352,481,407,407,407,463,522,522,434,434,434,344,344,344,344,564,564,564,564,564,564,258,258,285,285,230,230,293,293,241,241,241,241,245,245,203,160,160,176,185,151,151,190,190,227,227,227,306,306,306,432,432,525,525,577,560,604,648,648,639,700,703,703,669,644,652,679,649,685,672,728,728,792,713,713,683,642,549,561,561,464,441,441,0
塞舌尔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,6,6,7,7,7,7,7,7,7,7,7,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,16,20,70,77,81,81,81,81,81,81,81,81,91,94,100,100,100,100,100,100,108,108,108,108,108,108,108,108,108,108,108,108,114,114,114,114,114,114,114,114,114,114,114,126,126,126,126,126,126,126,127,127,127,127,127,127,127,127,127,127,131,131,131,131,131,131,131,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,138,138,139,139,139,139,139,139,139,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,0,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,436,436,436,436,436,436,436,436,436,436,436,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,373,373,373,373,373,373,373,269,269,175,175,208,162,162,211,211,270,270,331,331,367,414,428,213,178,178,150,150,170,170,155,302,302,376,376,376,0
苏里南,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,5,5,5,6,6,7,7,8,8,8,9,9,9,8,9,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,7,37,46,47,75,75,83,94,120,125,129,136,160,178,178,218,218,230,248,289,289,289,304,304,193,193,209,268,325,334,348,350,368,397,397,415,436,465,464,523,555,557,569,236,257,257,374,374,455,455,482,584,584,629,685,756,832,890,933,1055,1055,1208,1208,1208,1296,1340,1541,1541,669,669,772,857,857,1015,1109,1216,1464,1464,1464,1657,1736,1736,1806,1899,2007,2044,2067,2132,2157,2222,2277,2382,2437,2458,2512,2572,2637,2672,2738,2756,2764,2850,2850,2879,2931,2981,2984,3011,3025,3045,3071,3090,3107,3121,3138,3154,3173,3182,3210,3224,3228,3229,3254,3268,3289,3289,3313,3330,3343,3354,3368,3393,3407,3423,3439,3446,0,3470,3499,3499,3516,3519,3530,3536,3540,3541,3552,3556,3571,3571,3576,3581,3585,3587,3594,19,20,18,16,13,16,19,18,17,23,21,23,12,12,12,5,8,7,9,13,12,8,7,4,5,7,3,2,2,5,3,2,0,0,0,-6,-8,-1,2,2,11,12,15,33,45,71,93,130,130,196,228,271,304,344,363,380,352,346,367,357,383,379,387,456,494,519,540,576,601,599,605,642,631,618,649,639,628,845,768,710,707,685,713,662,659,647,658,634,642,628,613,559,539,548,531,522,516,490,475,457,452,0
